episode,seed,use_prev_action,mean_return,phase
2086,0,1,209.53125,B
2087,0,1,209.453125,B
2088,0,1,183.640625,B
2089,0,1,180.265625,B
2090,0,1,243.640625,B
2091,0,1,243.984375,B
2092,0,1,251.0,B
2093,0,1,188.640625,B
2094,0,1,247.3125,B
2095,0,1,198.15625,B
2096,0,1,228.234375,B
2097,0,1,168.46875,B
2098,0,1,189.53125,B
2099,0,1,221.78125,B
2100,0,1,249.828125,B
2101,0,1,221.515625,B
2102,0,1,180.25,B
2103,0,1,202.796875,B
2104,0,1,125.125,B
2105,0,1,205.84375,B
2106,0,1,170.546875,B
2107,0,1,123.21875,B
2108,0,1,207.8125,B
2109,0,1,120.28125,B
2110,0,1,149.484375,B
2111,0,1,178.625,B
2112,0,1,192.0,B
2113,0,1,143.453125,B
2114,0,1,168.8125,B
2115,0,1,198.90625,B
2116,0,1,190.59375,B
2117,0,1,166.484375,B
2118,0,1,165.984375,B
2119,0,1,129.03125,B
2120,0,1,198.46875,B
2121,0,1,178.3125,B
2122,0,1,173.8125,B
2123,0,1,183.328125,B
2124,0,1,136.765625,B
2125,0,1,193.578125,B
2126,0,1,167.84375,B
2127,0,1,195.328125,B
2128,0,1,243.8125,B
2129,0,1,239.96875,B
2130,0,1,221.203125,B
2131,0,1,247.6875,B
2132,0,1,205.28125,B
2133,0,1,137.921875,B
2134,0,1,212.125,B
2135,0,1,226.390625,B
2136,0,1,244.96875,B
2137,0,1,225.96875,B
2138,0,1,213.203125,B
2139,0,1,207.625,B
2140,0,1,255.5625,B
2141,0,1,247.859375,B
2142,0,1,221.484375,B
2143,0,1,237.921875,B
2144,0,1,201.234375,B
2145,0,1,208.859375,B
2146,0,1,233.078125,B
2147,0,1,222.015625,B
2148,0,1,222.078125,B
2149,0,1,213.890625,B
2150,0,1,251.296875,B
2151,0,1,211.203125,B
2152,0,1,206.046875,B
2153,0,1,232.390625,B
2154,0,1,220.203125,B
2155,0,1,222.921875,B
2156,0,1,225.484375,B
2157,0,1,162.125,B
2158,0,1,234.421875,B
2159,0,1,223.125,B
2160,0,1,218.859375,B
2161,0,1,251.125,B
2162,0,1,210.234375,B
2163,0,1,202.359375,B
2164,0,1,261.078125,B
2165,0,1,206.640625,B
2166,0,1,230.65625,B
2167,0,1,241.65625,B
2168,0,1,198.703125,B
2169,0,1,191.609375,B
2170,0,1,223.46875,B
2171,0,1,146.875,B
2172,0,1,113.359375,B
2173,0,1,115.90625,B
2174,0,1,88.953125,B
2175,0,1,119.359375,B
2176,0,1,141.96875,B
2177,0,1,195.75,B
2178,0,1,218.421875,B
2179,0,1,208.09375,B
2180,0,1,138.4375,B
2181,0,1,109.296875,B
2182,0,1,144.796875,B
2183,0,1,167.6875,B
2184,0,1,136.015625,B
2185,0,1,122.984375,B
2186,0,1,239.84375,B
2187,0,1,215.515625,B
2188,0,1,223.703125,B
2189,0,1,220.265625,B
2190,0,1,230.25,B
2191,0,1,197.734375,B
2192,0,1,235.609375,B
2193,0,1,202.75,B
2194,0,1,187.359375,B
2195,0,1,225.203125,B
2196,0,1,208.703125,B
2197,0,1,295.65625,B
2198,0,1,200.921875,B
2199,0,1,137.96875,B
2200,0,1,163.546875,B
2201,0,1,245.515625,B
2202,0,1,199.390625,B
2203,0,1,258.171875,B
2204,0,1,251.65625,B
2205,0,1,252.265625,B
2206,0,1,265.453125,B
2207,0,1,217.421875,B
2208,0,1,237.03125,B
2209,0,1,196.984375,B
2210,0,1,244.421875,B
2211,0,1,229.34375,B
2212,0,1,223.828125,B
2213,0,1,206.6875,B
2214,0,1,272.796875,B
2215,0,1,221.984375,B
2216,0,1,232.15625,B
2217,0,1,195.96875,B
2218,0,1,236.1875,B
2219,0,1,228.109375,B
2220,0,1,199.4375,B
2221,0,1,151.640625,B
2222,0,1,199.875,B
2223,0,1,125.421875,B
2224,0,1,162.359375,B
2225,0,1,185.234375,B
2226,0,1,257.3125,B
2227,0,1,242.34375,B
2228,0,1,224.078125,B
2229,0,1,270.015625,B
2230,0,1,190.109375,B
2231,0,1,193.96875,B
2232,0,1,234.21875,B
2233,0,1,205.328125,B
2234,0,1,237.75,B
2235,0,1,182.875,B
2236,0,1,240.640625,B
2237,0,1,172.53125,B
2238,0,1,244.375,B
2239,0,1,217.8125,B
2240,0,1,224.40625,B
2241,0,1,223.890625,B
2242,0,1,220.53125,B
2243,0,1,207.984375,B
2244,0,1,264.375,B
2245,0,1,239.71875,B
2246,0,1,269.765625,B
2247,0,1,235.21875,B
2248,0,1,237.203125,B
2249,0,1,197.96875,B
2250,0,1,240.765625,B
2251,0,1,197.34375,B
2252,0,1,218.203125,B
2253,0,1,182.15625,B
2254,0,1,224.375,B
2255,0,1,242.28125,B
2256,0,1,243.71875,B
2257,0,1,218.09375,B
2258,0,1,233.34375,B
2259,0,1,197.109375,B
2260,0,1,228.671875,B
2261,0,1,168.78125,B
2262,0,1,169.765625,B
2263,0,1,109.890625,B
2264,0,1,139.921875,B
2265,0,1,222.5625,B
2266,0,1,158.8125,B
2267,0,1,193.515625,B
2268,0,1,184.859375,B
2269,0,1,145.453125,B
2270,0,1,210.046875,B
2271,0,1,134.9375,B
2272,0,1,192.6875,B
2273,0,1,182.15625,B
2274,0,1,153.390625,B
2275,0,1,113.1875,B
2276,0,1,99.765625,B
2277,0,1,110.75,B
2278,0,1,181.640625,B
2279,0,1,174.3125,B
2280,0,1,260.203125,B
2281,0,1,196.5625,B
2282,0,1,205.765625,B
2283,0,1,208.0625,B
2284,0,1,256.09375,B
2285,0,1,237.8125,B
2286,0,1,186.578125,B
2287,0,1,141.28125,B
2288,0,1,155.25,B
2289,0,1,126.828125,B
2290,0,1,168.15625,B
2291,0,1,153.703125,B
2292,0,1,126.015625,B
2293,0,1,212.640625,B
2294,0,1,224.34375,B
2295,0,1,145.484375,B
2296,0,1,187.015625,B
2297,0,1,272.46875,B
2298,0,1,196.03125,B
2299,0,1,202.734375,B
2300,0,1,279.859375,B
2301,0,1,176.21875,B
2302,0,1,112.375,B
2303,0,1,190.296875,B
2304,0,1,235.484375,B
2305,0,1,230.390625,B
2306,0,1,226.78125,B
2307,0,1,219.09375,B
2308,0,1,212.921875,B
2309,0,1,218.671875,B
2310,0,1,184.53125,B
2311,0,1,126.6875,B
2312,0,1,184.671875,B
2313,0,1,172.09375,B
2314,0,1,251.984375,B
2315,0,1,185.0625,B
2316,0,1,197.421875,B
2317,0,1,182.140625,B
2318,0,1,141.953125,B
2319,0,1,109.578125,B
2320,0,1,163.3125,B
2321,0,1,164.34375,B
2322,0,1,131.546875,B
2323,0,1,125.03125,B
2324,0,1,141.109375,B
2325,0,1,100.828125,B
2326,0,1,87.140625,B
2327,0,1,164.171875,B
2328,0,1,212.375,B
2329,0,1,208.75,B
2330,0,1,213.25,B
2331,0,1,234.9375,B
2332,0,1,216.28125,B
2333,0,1,222.015625,B
2334,0,1,199.765625,B
2335,0,1,191.03125,B
2336,0,1,141.59375,B
2337,0,1,213.90625,B
2338,0,1,137.328125,B
2339,0,1,202.71875,B
2340,0,1,194.546875,B
2341,0,1,265.265625,B
2342,0,1,227.125,B
2343,0,1,185.703125,B
2344,0,1,183.21875,B
2345,0,1,251.546875,B
2346,0,1,206.21875,B
2347,0,1,191.90625,B
2348,0,1,274.84375,B
2349,0,1,279.015625,B
2350,0,1,208.4375,B
2351,0,1,225.71875,B
2352,0,1,231.46875,B
2353,0,1,229.71875,B
2354,0,1,207.5625,B
2355,0,1,232.984375,B
2356,0,1,185.71875,B
2357,0,1,213.09375,B
2358,0,1,165.875,B
2359,0,1,183.546875,B
2360,0,1,242.046875,B
2361,0,1,200.796875,B
2362,0,1,242.546875,B
2363,0,1,240.65625,B
2364,0,1,212.796875,B
2365,0,1,196.53125,B
2366,0,1,234.6875,B
2367,0,1,167.515625,B
2368,0,1,201.640625,B
2369,0,1,221.875,B
2370,0,1,223.515625,B
2371,0,1,156.328125,B
2372,0,1,232.375,B
2373,0,1,212.828125,B
2374,0,1,172.765625,B
2375,0,1,161.40625,B
2376,0,1,198.40625,B
2377,0,1,172.234375,B
2378,0,1,196.703125,B
2379,0,1,218.890625,B
2380,0,1,228.1875,B
2381,0,1,241.078125,B
2382,0,1,205.96875,B
2383,0,1,201.921875,B
2384,0,1,197.34375,B
2385,0,1,145.6875,B
2386,0,1,179.078125,B
2387,0,1,118.046875,B
2388,0,1,113.8125,B
2389,0,1,100.453125,B
2390,0,1,85.953125,B
2391,0,1,81.203125,B
2392,0,1,109.234375,B
2393,0,1,145.25,B
2394,0,1,207.15625,B
2395,0,1,123.375,B
2396,0,1,183.203125,B
2397,0,1,149.15625,B
2398,0,1,136.78125,B
2399,0,1,154.6875,B
2400,0,1,215.5,B
1,0,0,40.796875,A
2,0,0,43.78125,A
3,0,0,38.8125,A
4,0,0,36.8125,A
5,0,0,44.25,A
6,0,0,45.125,A
7,0,0,40.859375,A
8,0,0,43.1875,A
9,0,0,44.1875,A
10,0,0,40.453125,A
11,0,0,42.40625,A
12,0,0,39.453125,A
13,0,0,40.578125,A
14,0,0,44.890625,A
15,0,0,41.171875,A
16,0,0,46.6875,A
17,0,0,47.109375,A
18,0,0,42.296875,A
19,0,0,41.796875,A
20,0,0,42.125,A
21,0,0,45.015625,A
22,0,0,41.015625,A
23,0,0,44.015625,A
24,0,0,40.234375,A
25,0,0,44.6875,A
26,0,0,39.0625,A
27,0,0,44.53125,A
28,0,0,43.25,A
29,0,0,43.46875,A
30,0,0,41.578125,A
31,0,0,43.234375,A
32,0,0,44.96875,A
33,0,0,45.390625,A
34,0,0,45.703125,A
35,0,0,43.609375,A
36,0,0,39.703125,A
37,0,0,43.6875,A
38,0,0,45.203125,A
39,0,0,46.8125,A
40,0,0,43.375,A
41,0,0,45.21875,A
42,0,0,42.75,A
43,0,0,47.796875,A
44,0,0,47.921875,A
45,0,0,43.984375,A
46,0,0,49.03125,A
47,0,0,45.578125,A
48,0,0,42.9375,A
49,0,0,46.0,A
50,0,0,42.390625,A
51,0,0,45.109375,A
52,0,0,44.84375,A
53,0,0,52.109375,A
54,0,0,49.515625,A
55,0,0,41.703125,A
56,0,0,44.328125,A
57,0,0,50.046875,A
58,0,0,48.671875,A
59,0,0,47.375,A
60,0,0,44.234375,A
61,0,0,45.609375,A
62,0,0,43.625,A
63,0,0,45.015625,A
64,0,0,44.203125,A
65,0,0,46.75,A
66,0,0,47.96875,A
67,0,0,42.03125,A
68,0,0,44.453125,A
69,0,0,41.015625,A
70,0,0,45.96875,A
71,0,0,43.421875,A
72,0,0,42.34375,A
73,0,0,45.546875,A
74,0,0,40.78125,A
75,0,0,47.640625,A
76,0,0,47.3125,A
77,0,0,43.09375,A
78,0,0,41.796875,A
79,0,0,44.515625,A
80,0,0,44.640625,A
81,0,0,47.890625,A
82,0,0,49.9375,A
83,0,0,53.78125,A
84,0,0,52.359375,A
85,0,0,49.859375,A
86,0,0,49.90625,A
87,0,0,59.4375,A
88,0,0,52.59375,A
89,0,0,55.125,A
90,0,0,53.453125,A
91,0,0,47.4375,A
92,0,0,53.203125,A
93,0,0,52.8125,A
94,0,0,53.421875,A
95,0,0,60.515625,A
96,0,0,48.828125,A
97,0,0,57.03125,A
98,0,0,51.4375,A
99,0,0,50.859375,A
100,0,0,51.109375,A
101,0,0,52.375,A
102,0,0,53.0625,A
103,0,0,55.609375,A
104,0,0,58.296875,A
105,0,0,51.0625,A
106,0,0,52.234375,A
107,0,0,53.140625,A
108,0,0,58.78125,A
109,0,0,50.453125,A
110,0,0,52.8125,A
111,0,0,61.953125,A
112,0,0,55.625,A
113,0,0,50.171875,A
114,0,0,56.40625,A
115,0,0,51.296875,A
116,0,0,49.140625,A
117,0,0,55.3125,A
118,0,0,55.90625,A
119,0,0,55.25,A
120,0,0,55.640625,A
121,0,0,52.09375,A
122,0,0,48.375,A
123,0,0,56.65625,A
124,0,0,58.796875,A
125,0,0,51.1875,A
126,0,0,55.796875,A
127,0,0,57.015625,A
128,0,0,59.46875,A
129,0,0,57.390625,A
130,0,0,64.109375,A
131,0,0,56.15625,A
132,0,0,58.9375,A
133,0,0,60.0625,A
134,0,0,63.015625,A
135,0,0,59.453125,A
136,0,0,70.8125,A
137,0,0,64.5,A
138,0,0,60.375,A
139,0,0,64.09375,A
140,0,0,70.28125,A
141,0,0,69.96875,A
142,0,0,61.484375,A
143,0,0,68.875,A
144,0,0,69.640625,A
145,0,0,66.40625,A
146,0,0,84.984375,A
147,0,0,83.078125,A
148,0,0,82.46875,A
149,0,0,68.75,A
150,0,0,80.59375,A
151,0,0,62.875,A
152,0,0,75.78125,A
153,0,0,77.015625,A
154,0,0,77.59375,A
155,0,0,79.140625,A
156,0,0,74.234375,A
157,0,0,66.90625,A
158,0,0,65.1875,A
159,0,0,74.84375,A
160,0,0,66.203125,A
161,0,0,66.671875,A
162,0,0,70.390625,A
163,0,0,61.75,A
164,0,0,87.859375,A
165,0,0,77.296875,A
166,0,0,59.34375,A
167,0,0,73.84375,A
168,0,0,84.515625,A
169,0,0,82.828125,A
170,0,0,68.484375,A
171,0,0,80.1875,A
172,0,0,77.265625,A
173,0,0,60.03125,A
174,0,0,71.40625,A
175,0,0,65.28125,A
176,0,0,76.21875,A
177,0,0,71.359375,A
178,0,0,75.546875,A
179,0,0,74.84375,A
180,0,0,85.21875,A
181,0,0,86.28125,A
182,0,0,79.5625,A
183,0,0,82.78125,A
184,0,0,63.5625,A
185,0,0,83.453125,A
186,0,0,63.75,A
187,0,0,63.8125,A
188,0,0,78.09375,A
189,0,0,75.84375,A
190,0,0,80.59375,A
191,0,0,76.8125,A
192,0,0,79.765625,A
193,0,0,82.03125,A
194,0,0,83.625,A
195,0,0,86.953125,A
196,0,0,85.0,A
197,0,0,81.21875,A
198,0,0,70.625,A
199,0,0,83.890625,A
200,0,0,92.6875,A
201,0,0,89.9375,A
202,0,0,79.734375,A
203,0,0,74.203125,A
204,0,0,93.453125,A
205,0,0,94.125,A
206,0,0,85.09375,A
207,0,0,81.4375,A
208,0,0,98.421875,A
209,0,0,91.046875,A
210,0,0,103.875,A
211,0,0,83.734375,A
212,0,0,87.0625,A
213,0,0,90.421875,A
214,0,0,82.96875,A
215,0,0,98.734375,A
216,0,0,98.5,A
217,0,0,100.71875,A
218,0,0,69.890625,A
219,0,0,126.78125,A
220,0,0,99.390625,A
221,0,0,95.84375,A
222,0,0,103.453125,A
223,0,0,102.15625,A
224,0,0,90.015625,A
225,0,0,90.734375,A
226,0,0,110.96875,A
227,0,0,103.421875,A
228,0,0,105.8125,A
229,0,0,108.796875,A
230,0,0,121.984375,A
231,0,0,114.453125,A
232,0,0,110.234375,A
233,0,0,105.4375,A
234,0,0,125.53125,A
235,0,0,118.078125,A
236,0,0,102.71875,A
237,0,0,113.265625,A
238,0,0,116.875,A
239,0,0,122.265625,A
240,0,0,127.25,A
241,0,0,131.828125,A
242,0,0,139.5,A
243,0,0,162.625,A
244,0,0,155.359375,A
245,0,0,141.25,A
246,0,0,161.453125,A
247,0,0,153.125,A
248,0,0,157.109375,A
249,0,0,151.078125,A
250,0,0,157.359375,A
251,0,0,187.375,A
252,0,0,189.59375,A
253,0,0,180.390625,A
254,0,0,198.125,A
255,0,0,172.3125,A
256,0,0,167.984375,A
257,0,0,158.0,A
258,0,0,175.453125,A
259,0,0,164.828125,A
260,0,0,155.359375,A
261,0,0,179.59375,A
262,0,0,150.21875,A
263,0,0,156.28125,A
264,0,0,196.734375,A
265,0,0,172.734375,A
266,0,0,174.34375,A
267,0,0,199.265625,A
268,0,0,173.703125,A
269,0,0,164.53125,A
270,0,0,173.59375,A
271,0,0,193.28125,A
272,0,0,178.015625,A
273,0,0,188.03125,A
274,0,0,177.046875,A
275,0,0,177.015625,A
276,0,0,191.203125,A
277,0,0,204.921875,A
278,0,0,206.09375,A
279,0,0,191.53125,A
280,0,0,192.640625,A
281,0,0,205.953125,A
282,0,0,202.1875,A
283,0,0,186.515625,A
284,0,0,183.203125,A
285,0,0,221.328125,A
286,0,0,220.546875,A
287,0,0,210.15625,A
288,0,0,177.578125,A
289,0,0,167.09375,A
290,0,0,206.328125,A
291,0,0,214.15625,A
292,0,0,207.375,A
293,0,0,200.65625,A
294,0,0,227.984375,A
295,0,0,200.03125,A
296,0,0,199.5,A
297,0,0,253.34375,A
298,0,0,266.40625,A
299,0,0,217.71875,A
300,0,0,226.015625,A
301,0,0,248.109375,A
302,0,0,251.484375,A
303,0,0,215.71875,A
304,0,0,228.796875,A
305,0,0,182.828125,A
306,0,0,243.875,A
307,0,0,222.703125,A
308,0,0,231.40625,A
309,0,0,238.59375,A
310,0,0,218.40625,A
311,0,0,229.6875,A
312,0,0,225.796875,A
313,0,0,226.1875,A
314,0,0,190.390625,A
315,0,0,206.234375,A
316,0,0,257.125,A
317,0,0,226.28125,A
318,0,0,234.375,A
319,0,0,256.859375,A
320,0,0,272.703125,A
321,0,0,238.703125,A
322,0,0,265.796875,A
323,0,0,260.5,A
324,0,0,258.328125,A
325,0,0,260.515625,A
326,0,0,241.796875,A
327,0,0,243.375,A
328,0,0,247.25,A
329,0,0,237.0625,A
330,0,0,277.1875,A
331,0,0,281.3125,A
332,0,0,294.484375,A
333,0,0,253.078125,A
334,0,0,234.328125,A
335,0,0,254.71875,A
336,0,0,244.3125,A
337,0,0,265.53125,A
338,0,0,233.84375,A
339,0,0,206.625,A
340,0,0,244.25,A
341,0,0,236.453125,A
342,0,0,236.90625,A
343,0,0,242.65625,A
344,0,0,261.53125,A
345,0,0,232.265625,A
346,0,0,283.609375,A
347,0,0,274.765625,A
348,0,0,266.328125,A
349,0,0,261.890625,A
350,0,0,254.5,A
351,0,0,237.65625,A
352,0,0,269.3125,A
353,0,0,273.109375,A
354,0,0,274.859375,A
355,0,0,292.75,A
356,0,0,296.890625,A
357,0,0,298.5,A
358,0,0,337.1875,A
359,0,0,286.890625,A
360,0,0,323.59375,A
361,0,0,306.15625,A
362,0,0,347.09375,A
363,0,0,330.65625,A
364,0,0,262.203125,A
365,0,0,316.3125,A
366,0,0,325.5,A
367,0,0,302.75,A
368,0,0,318.453125,A
369,0,0,333.28125,A
370,0,0,350.6875,A
371,0,0,346.640625,A
372,0,0,313.34375,A
373,0,0,332.296875,A
374,0,0,321.796875,A
375,0,0,332.703125,A
376,0,0,357.5,A
377,0,0,336.859375,A
378,0,0,338.96875,A
379,0,0,335.59375,A
380,0,0,359.484375,A
381,0,0,332.59375,A
382,0,0,290.3125,A
383,0,0,279.109375,A
384,0,0,331.0625,A
385,0,0,335.859375,A
386,0,0,310.28125,A
387,0,0,334.296875,A
388,0,0,348.0,A
389,0,0,373.265625,A
390,0,0,368.84375,A
391,0,0,346.703125,A
392,0,0,352.75,A
393,0,0,327.390625,A
394,0,0,342.890625,A
395,0,0,337.25,A
396,0,0,297.484375,A
397,0,0,288.125,A
398,0,0,333.484375,A
399,0,0,374.8125,A
400,0,0,350.671875,A
401,0,0,379.609375,A
402,0,0,355.765625,A
403,0,0,374.40625,A
404,0,0,389.765625,A
405,0,0,384.0,A
406,0,0,376.796875,A
407,0,0,356.953125,A
408,0,0,359.65625,A
409,0,0,370.71875,A
410,0,0,391.546875,A
411,0,0,383.390625,A
412,0,0,397.46875,A
413,0,0,357.28125,A
414,0,0,380.765625,A
415,0,0,373.140625,A
416,0,0,361.6875,A
417,0,0,380.40625,A
418,0,0,383.890625,A
419,0,0,395.40625,A
420,0,0,370.75,A
421,0,0,385.71875,A
422,0,0,386.65625,A
423,0,0,380.421875,A
424,0,0,391.578125,A
425,0,0,387.15625,A
426,0,0,378.578125,A
427,0,0,389.03125,A
428,0,0,387.96875,A
429,0,0,361.703125,A
430,0,0,374.828125,A
431,0,0,379.625,A
432,0,0,385.3125,A
433,0,0,373.25,A
434,0,0,394.546875,A
435,0,0,394.625,A
436,0,0,381.125,A
437,0,0,395.796875,A
438,0,0,384.90625,A
439,0,0,379.796875,A
440,0,0,400.0,A
441,0,0,384.734375,A
442,0,0,386.859375,A
443,0,0,380.296875,A
444,0,0,377.140625,A
445,0,0,379.25,A
446,0,0,377.140625,A
447,0,0,390.40625,A
448,0,0,392.5,A
449,0,0,381.421875,A
450,0,0,389.515625,A
451,0,0,380.296875,A
452,0,0,393.390625,A
453,0,0,363.828125,A
454,0,0,394.5625,A
455,0,0,389.953125,A
456,0,0,388.453125,A
457,0,0,376.625,A
458,0,0,384.65625,A
459,0,0,395.796875,A
460,0,0,393.78125,A
461,0,0,400.0,A
462,0,0,396.671875,A
463,0,0,400.0,A
464,0,0,365.609375,A
465,0,0,394.9375,A
466,0,0,384.75,A
467,0,0,394.9375,A
468,0,0,395.1875,A
469,0,0,395.140625,A
470,0,0,376.828125,A
471,0,0,400.0,A
472,0,0,385.828125,A
473,0,0,400.0,A
474,0,0,392.734375,A
475,0,0,400.0,A
476,0,0,391.3125,A
477,0,0,385.21875,A
478,0,0,389.546875,A
479,0,0,380.265625,A
480,0,0,383.1875,A
481,0,0,355.8125,A
482,0,0,389.359375,A
483,0,0,382.328125,A
484,0,0,370.609375,A
485,0,0,388.796875,A
486,0,0,387.359375,A
487,0,0,389.4375,A
488,0,0,368.65625,A
489,0,0,357.609375,A
490,0,0,356.34375,A
491,0,0,388.125,A
492,0,0,388.328125,A
493,0,0,384.046875,A
494,0,0,394.71875,A
495,0,0,380.53125,A
496,0,0,383.40625,A
497,0,0,391.65625,A
498,0,0,380.46875,A
499,0,0,366.71875,A
500,0,0,386.015625,A
501,0,0,382.40625,A
502,0,0,395.1875,A
503,0,0,387.078125,A
504,0,0,394.65625,A
505,0,0,400.0,A
506,0,0,394.6875,A
507,0,0,387.578125,A
508,0,0,389.515625,A
509,0,0,365.234375,A
510,0,0,336.390625,A
511,0,0,337.890625,A
512,0,0,307.1875,A
513,0,0,357.96875,A
514,0,0,378.09375,A
515,0,0,350.4375,A
516,0,0,346.671875,A
517,0,0,368.640625,A
518,0,0,367.1875,A
519,0,0,384.484375,A
520,0,0,378.09375,A
521,0,0,388.859375,A
522,0,0,364.15625,A
523,0,0,400.0,A
524,0,0,386.03125,A
525,0,0,381.671875,A
526,0,0,393.484375,A
527,0,0,378.390625,A
528,0,0,380.1875,A
529,0,0,384.796875,A
530,0,0,395.5625,A
531,0,0,390.96875,A
532,0,0,380.03125,A
533,0,0,389.1875,A
534,0,0,384.1875,A
535,0,0,389.171875,A
536,0,0,339.875,A
537,0,0,346.203125,A
538,0,0,374.703125,A
539,0,0,370.625,A
540,0,0,328.1875,A
541,0,0,342.921875,A
542,0,0,287.0625,A
543,0,0,323.953125,A
544,0,0,354.8125,A
545,0,0,382.890625,A
546,0,0,390.453125,A
547,0,0,358.09375,A
548,0,0,382.953125,A
549,0,0,368.609375,A
550,0,0,389.75,A
551,0,0,382.046875,A
552,0,0,388.203125,A
553,0,0,394.75,A
554,0,0,400.0,A
555,0,0,389.359375,A
556,0,0,389.5625,A
557,0,0,392.765625,A
558,0,0,384.40625,A
559,0,0,385.78125,A
560,0,0,384.15625,A
561,0,0,394.65625,A
562,0,0,384.78125,A
563,0,0,382.3125,A
564,0,0,394.453125,A
565,0,0,389.859375,A
566,0,0,393.03125,A
567,0,0,368.078125,A
568,0,0,393.546875,A
569,0,0,394.859375,A
570,0,0,399.875,A
571,0,0,389.640625,A
572,0,0,395.359375,A
573,0,0,386.171875,A
574,0,0,386.0625,A
575,0,0,381.140625,A
576,0,0,394.796875,A
577,0,0,387.15625,A
578,0,0,394.5625,A
579,0,0,389.78125,A
580,0,0,389.28125,A
581,0,0,374.78125,A
582,0,0,389.3125,A
583,0,0,390.0,A
584,0,0,397.671875,A
585,0,0,393.390625,A
586,0,0,377.890625,A
587,0,0,372.546875,A
588,0,0,365.765625,A
589,0,0,311.765625,A
590,0,0,371.1875,A
591,0,0,365.59375,A
592,0,0,382.515625,A
593,0,0,386.6875,A
594,0,0,369.578125,A
595,0,0,370.25,A
596,0,0,389.84375,A
597,0,0,371.609375,A
598,0,0,384.21875,A
599,0,0,354.0,A
600,0,0,378.84375,A
601,0,0,122.125,B
602,0,0,102.390625,B
603,0,0,110.984375,B
604,0,0,107.578125,B
605,0,0,121.578125,B
606,0,0,106.5625,B
607,0,0,114.9375,B
608,0,0,104.953125,B
609,0,0,100.421875,B
610,0,0,111.46875,B
611,0,0,110.484375,B
612,0,0,125.65625,B
613,0,0,139.0,B
614,0,0,150.890625,B
615,0,0,136.4375,B
616,0,0,125.734375,B
617,0,0,120.71875,B
618,0,0,119.59375,B
619,0,0,126.328125,B
620,0,0,114.84375,B
621,0,0,119.859375,B
622,0,0,114.03125,B
623,0,0,103.625,B
624,0,0,126.03125,B
625,0,0,146.46875,B
626,0,0,167.46875,B
627,0,0,138.703125,B
628,0,0,159.390625,B
629,0,0,191.640625,B
630,0,0,148.828125,B
631,0,0,154.765625,B
632,0,0,132.65625,B
633,0,0,130.171875,B
634,0,0,125.5625,B
635,0,0,112.625,B
636,0,0,117.203125,B
637,0,0,135.640625,B
638,0,0,176.28125,B
639,0,0,174.296875,B
640,0,0,161.09375,B
641,0,0,109.15625,B
642,0,0,148.5,B
643,0,0,137.953125,B
644,0,0,128.78125,B
645,0,0,149.640625,B
646,0,0,137.0625,B
647,0,0,127.703125,B
648,0,0,114.3125,B
649,0,0,133.640625,B
650,0,0,134.453125,B
651,0,0,189.9375,B
652,0,0,157.0,B
653,0,0,153.890625,B
654,0,0,156.0625,B
655,0,0,123.265625,B
656,0,0,162.9375,B
657,0,0,133.984375,B
658,0,0,144.40625,B
659,0,0,129.03125,B
660,0,0,122.34375,B
661,0,0,111.078125,B
662,0,0,126.109375,B
663,0,0,134.078125,B
664,0,0,144.90625,B
665,0,0,133.8125,B
666,0,0,104.75,B
667,0,0,130.3125,B
668,0,0,146.765625,B
669,0,0,137.421875,B
670,0,0,136.953125,B
671,0,0,114.84375,B
672,0,0,125.828125,B
673,0,0,156.25,B
674,0,0,146.359375,B
675,0,0,152.578125,B
676,0,0,183.796875,B
677,0,0,177.796875,B
678,0,0,130.046875,B
679,0,0,141.796875,B
680,0,0,168.65625,B
681,0,0,174.453125,B
682,0,0,168.15625,B
683,0,0,153.328125,B
684,0,0,186.1875,B
685,0,0,137.9375,B
686,0,0,131.71875,B
687,0,0,149.078125,B
688,0,0,154.109375,B
689,0,0,204.59375,B
690,0,0,174.484375,B
691,0,0,160.140625,B
692,0,0,194.5625,B
693,0,0,176.75,B
694,0,0,160.515625,B
695,0,0,157.671875,B
696,0,0,169.453125,B
697,0,0,179.125,B
698,0,0,190.21875,B
699,0,0,189.015625,B
700,0,0,197.140625,B
701,0,0,188.578125,B
702,0,0,215.65625,B
703,0,0,175.734375,B
704,0,0,183.953125,B
705,0,0,167.734375,B
706,0,0,181.125,B
707,0,0,172.140625,B
708,0,0,152.125,B
709,0,0,216.640625,B
710,0,0,183.921875,B
711,0,0,187.8125,B
712,0,0,176.875,B
713,0,0,194.828125,B
714,0,0,195.6875,B
715,0,0,205.296875,B
716,0,0,191.53125,B
717,0,0,224.46875,B
718,0,0,197.21875,B
719,0,0,192.390625,B
720,0,0,160.484375,B
721,0,0,169.296875,B
722,0,0,194.796875,B
723,0,0,125.90625,B
724,0,0,144.953125,B
725,0,0,145.484375,B
726,0,0,150.359375,B
727,0,0,139.546875,B
728,0,0,151.46875,B
729,0,0,202.34375,B
730,0,0,209.125,B
731,0,0,187.9375,B
732,0,0,195.171875,B
733,0,0,198.390625,B
734,0,0,169.078125,B
735,0,0,141.40625,B
736,0,0,199.53125,B
737,0,0,204.078125,B
738,0,0,163.984375,B
739,0,0,145.8125,B
740,0,0,174.734375,B
741,0,0,268.203125,B
742,0,0,227.25,B
743,0,0,194.78125,B
744,0,0,214.453125,B
745,0,0,192.5625,B
746,0,0,203.546875,B
